Month,opinion_mon+1,constant,news_county_mean_ob_imp,news_county_num,socialpressure,voteturn,popden,medianinc,housemedianprice,unem,edulevel,pc
2012/01/01,53.93887577,1.9981779400000035,0.9990889700000017,1.9981779400000035,0.6801219479142414,83.27058978602855,3521.025482433198,12.352197634899667,44.488472008760446,17.40025979388295,52.57474342893458,0.13627583500084192
2012/02/01,54.12670018,1.9981779400000035,1.1989067640000015,1.9981779400000035,0.6801474982648102,83.20156086103432,3522.8055972420516,12.335486223701437,44.459339493502654,17.251495922779004,52.6129037020868,0.13627583500084192
2012/03/01,54.30757592,1.9981779400000035,0.9990889700000017,1.9981779400000035,0.6801689457867237,83.13511411493127,3524.5786258054027,12.31885032832057,44.42970260221394,17.106525938219246,52.65156746263143,0.13627583500084192
2012/04/01,54.486617,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6801863378857617,83.07139830745457,3526.34454823575,12.30232752408657,44.3997535393376,16.96637366892085,52.69093249951727,0.13627583500084192
2012/05/01,54.66275736,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6801997219677005,83.01056219834027,3528.103344645589,12.285955385870839,44.36968450549146,16.832062943600985,52.731196601692915,0.13627583500084192
2012/06/01,54.83493093,1.9981779400000035,0.28657709600000003,2.8657709599999994,0.6802091454383206,82.95275454732362,3529.85499514741,12.269771489201778,44.33968770588625,16.704617590976863,52.77255755810735,0.13627583500084192
2012/07/01,55.00207163,1.9981779400000035,0.28657709600000003,2.14932822,0.6802146132822977,82.89823373688681,3531.599545833082,12.25381176274491,44.309865240138535,16.59083333013112,52.81560222995851,0.13627583500084192
2012/08/01,55.16311341,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6802163638003856,82.84698405614066,3533.3369348884175,12.238116135733224,44.28051267431703,16.48307613230124,52.85994477734259,0.13627583500084192
2012/09/01,55.31699019,1.9981779400000035,0.7037454773333331,3.431063420000004,0.680214592872231,82.79909945344741,3535.067166345042,12.222720410244865,44.25183547517504,16.3794838810217,52.90558845308405,0.13627583500084192
2012/10/01,55.4626359,1.9981779400000035,0.9736203874999994,5.429241360000015,0.6802094963774882,82.75467387716962,3536.7902442345367,12.207660389230131,44.22403910825895,16.27819445982701,52.95253651000684,0.13627583500084192
2012/11/01,55.59898448,1.9981779400000035,1.1989067640000015,1.9981779400000035,0.6802012701958069,82.71380127566954,3538.5061725884952,12.192971875048782,44.197329036287734,16.17734575225168,53.00079220093583,0.13627583500084192
2012/12/01,55.72496985,1.9981779400000035,0.14328854800000002,1.4328854799999997,0.680190110206834,82.67657559730975,3540.214955438564,12.178690670095198,44.17191072596082,16.075075641830118,53.05035877869491,0.13627583500084192
2013/01/01,55.83952596,1.9981779400000035,0.18317110199999995,1.83171102,0.6783683280473634,82.64309079045253,3541.9165968163143,12.164852577030619,44.147989642262885,15.96952201209686,53.101239496108676,0.026414705370842038
2013/02/01,55.94158672,1.9981779400000035,0.9990889700000017,1.9981779400000035,0.6783518880827595,82.61344080346025,3543.611100753344,12.151493398317594,44.12577124890955,15.858822746586416,53.15343760600132,0.026414705370842038
2013/03/01,56.01551928,1.9981779400000035,0.9532961945000014,2.9140334500000047,0.6783331019498157,82.5877195846954,3545.2984712812713,12.138648936525744,44.10546101253317,15.741115728833254,53.20695636119704,0.026414705370842038
2013/04/01,56.07773773,1.9981779400000035,0.9532961945000014,2.9140334500000047,0.6783121655281807,82.56602108252018,3546.978712431686,12.126354994062778,44.08726439664125,15.614538842371866,53.261799014520506,0.026414705370842038
2013/05/01,56.13008934,1.9981779400000035,0.9380319360000009,3.8298889600000074,0.6782892746975056,82.54843924529686,3548.651828236197,12.114647373624088,44.07138686677909,15.477229970736769,53.31796881879558,0.026414705370842038
2013/06/01,56.17442142,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6782646253374364,82.5350680213882,3550.317822726415,12.103561877607707,44.058033888161674,15.32732699746237,53.375469026847014,0.026414705370842038
2013/07/01,56.21258125,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.678238391462936,82.5260013591563,3551.980397762362,12.093259987924867,44.04855057623147,15.155394817664591,53.43451436472532,0.026414705370842038
2013/08/01,56.24641613,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6782108673447637,82.52133320696369,3553.635485433563,12.083640940992723,44.04185985704665,14.97093082834753,53.4947908582804,0.026414705370842038
2013/09/01,56.27777334,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.678182325388987,82.5211575131728,3555.2827157231395,12.074728941145098,44.038024307980926,14.775859407254961,53.556196023723174,0.026414705370842038
2013/10/01,56.30850017,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6781530380016728,82.5255682261457,3556.9217186142623,12.066548192717443,44.03710650747213,14.572104932130642,53.618627377264886,0.026414705370842038
2013/11/01,56.34044391,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.678123277588895,82.5346592942452,3558.552124090023,12.059122900267147,44.039169032636856,14.361591780718426,53.681982435116645,0.026414705370842038
2013/12/01,56.37545186,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6780933165567173,82.54852466583324,3560.1735621335847,12.05247726789501,44.0442744603215,14.146244330762105,53.746158713489855,0.026414705370842038
2014/01/01,56.41537131,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6780634273112113,82.56725828927257,3561.7856627280794,12.046635500244077,44.05248536762724,13.927986960005496,53.81105372859551,0.026414705370842038
2014/02/01,56.46204954,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6780338822584424,82.59095411292549,3563.388055856636,12.041621801512788,44.06386433267919,13.708744046192331,53.87656499664461,0.026414705370842038
2014/03/01,56.52060363,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.678004953804485,82.61970608515409,3564.9803715023945,12.03746037625648,44.07847393240172,13.490439967066484,53.94259003384837,0.026414705370842038
2014/04/01,56.58895713,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6779769143554044,82.6536081543212,3566.5622396484778,12.034175428601023,44.09637674449155,13.274999100371705,54.009026356417976,0.026414705370842038
2014/05/01,56.66830337,1.9981779400000035,0.3663422039999999,2.747566530000002,0.6779500363172667,82.69275426878876,3568.1332902780373,12.031791163117296,44.11763534483343,13.064345823851784,54.07577148056464,0.026414705370842038
2014/06/01,56.75983568,1.9981779400000035,0.3663422039999999,2.747566530000002,0.677924592096145,82.73723837691955,3569.6931533742027,12.03033178423962,44.142312313365764,12.86040451525062,54.14272292249958,0.026414705370842038
2014/07/01,56.8647474,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6779010554664553,82.78715442707568,3571.234572627367,12.030113014706037,44.170582592610955,12.668977755022057,54.20942067704835,0.026414705370842038
2014/08/01,56.98423185,1.9981779400000035,0.7992711759999993,3.996355880000007,0.677878792676695,82.84259636761979,3572.764543032713,12.030824635923498,44.20239433338974,12.486172584525066,54.2762985427759,0.026414705370842038
2014/09/01,57.11948237,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6778573713437052,82.903658146914,3574.2831733717994,12.032448063753511,44.23780805457081,12.311974280148428,54.3434327965859,0.026414705370842038
2014/10/01,57.27169229,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6778363590843309,82.97043371332079,3575.7905724261673,12.034964714073034,44.27688427319902,12.146368118280824,54.41089971538189,0.026414705370842038
